data,dia_semana,numero_dia_semana,origem,familia_caixa,modelo_caixa_previsao,metodo_modelo,quantidade_caixas,registros_origem
2024-01-05,sexta-feira,4,F. TAQUARIVAI,IFCO,6424,explícito,640.0,4
2024-01-05,sexta-feira,4,PH UBAJARA,IFCO,6416,explícito,677.0,17
2024-01-05,sexta-feira,4,PH UBAJARA,IFCO,6424,explícito,167.0,14
2024-01-05,sexta-feira,4,PH UBAJARA,IFCO,NAO_INFORMADO,explícito,9.0,1
2024-01-05,sexta-feira,4,TREB. MINAS,IFCO,6416,explícito,507.0,24
2024-01-05,sexta-feira,4,TREB. MINAS,IFCO,6424,explícito,2.0,2
2024-01-05,sexta-feira,4,TREB. MINAS,IFCO,NAO_INFORMADO,explícito,5.0,1
2024-01-06,sábado,5,F. TAQUARIVAI,IFCO,6416,explícito,368.0,5
2024-01-06,sábado,5,PH CASCAVEL,IFCO,6424,explícito,1280.0,2
2024-01-06,sábado,5,PH CORUMBA (PF),IFCO,6416,explícito,140.0,2
2024-01-06,sábado,5,PH UBAJARA,IFCO,6416,explícito,1010.0,49
2024-01-06,sábado,5,PH UBAJARA,IFCO,6424,explícito,227.0,17
2024-01-06,sábado,5,TREB. MINAS,HB,618,rateio_por_capacidade,168.87265384326298,3
2024-01-06,sábado,5,TREB. MINAS,HB,623,rateio_por_capacidade,91.12734615673699,5
2024-01-06,sábado,5,TREB. MINAS,IFCO,6416,explícito,1644.0,57
2024-01-06,sábado,5,TREB. MINAS,IFCO,6424,explícito,121.0,3
2024-01-06,sábado,5,TREB. MINAS,IFCO,NAO_INFORMADO,explícito,2.0,1
2024-01-08,segunda-feira,0,F. TAQUARIVAI,IFCO,6416,explícito,610.0,5
2024-01-08,segunda-feira,0,PH CASCAVEL,IFCO,6424,explícito,800.0,2
2024-01-08,segunda-feira,0,PH UBAJARA,IFCO,6416,explícito,118.0,17
2024-01-08,segunda-feira,0,PH UBAJARA,IFCO,6424,explícito,7.0,4
2024-01-08,segunda-feira,0,TREB. MINAS,HB,618,rateio_por_capacidade,191.76371336074016,4
2024-01-08,segunda-feira,0,TREB. MINAS,HB,623,rateio_por_capacidade,92.23628663925984,6
2024-01-08,segunda-feira,0,TREB. MINAS,IFCO,6416,explícito,1033.0,47
2024-01-08,segunda-feira,0,TREB. MINAS,IFCO,6424,explícito,31.0,6
2024-01-08,segunda-feira,0,TREB. MINAS,IFCO,NAO_INFORMADO,explícito,15.0,1
2024-01-08,segunda-feira,0,TREBESCHI DF,IFCO,6424,explícito,20.0,6
2024-01-09,terça-feira,1,F. TAQUARIVAI,IFCO,6416,explícito,577.0,6
2024-01-09,terça-feira,1,F. TAQUARIVAI,IFCO,6424,explícito,631.0,4
2024-01-09,terça-feira,1,PH CASCAVEL,IFCO,6424,explícito,800.0,2
2024-01-09,terça-feira,1,PH UBAJARA,IFCO,6416,explícito,852.0,68
2024-01-09,terça-feira,1,PH UBAJARA,IFCO,6424,explícito,135.0,12
2024-01-09,terça-feira,1,TREB. MINAS,IFCO,6416,explícito,879.0,32
2024-01-09,terça-feira,1,TREB. MINAS,IFCO,6424,explícito,337.0,9
2024-01-09,terça-feira,1,TREB. MINAS,IFCO,NAO_INFORMADO,explícito,5.0,1
2024-01-09,terça-feira,1,TREBESCHI DF,IFCO,6424,explícito,41.0,3
2024-01-10,quarta-feira,2,F. TAQUARIVAI,IFCO,6416,explícito,494.0,7
2024-01-10,quarta-feira,2,PH CASCAVEL,IFCO,6424,explícito,800.0,1
2024-01-10,quarta-feira,2,PH CORUMBA (PF),IFCO,6416,explícito,214.0,8
2024-01-10,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,explícito,48.0,5
2024-01-10,quarta-feira,2,PH UBAJARA,IFCO,6416,explícito,360.0,38
2024-01-10,quarta-feira,2,PH UBAJARA,IFCO,6424,explícito,115.0,5
2024-01-10,quarta-feira,2,TREB. MINAS,HB,618,rateio_por_capacidade,10.0,1
2024-01-10,quarta-feira,2,TREB. MINAS,HB,623,rateio_por_capacidade,4.0,4
2024-01-10,quarta-feira,2,TREB. MINAS,HB,NAO_INFORMADO,sem_base_para_rateio,2.0,1
2024-01-10,quarta-feira,2,TREB. MINAS,IFCO,6416,explícito,971.0,80
2024-01-10,quarta-feira,2,TREB. MINAS,IFCO,6424,explícito,46.0,9
2024-01-10,quarta-feira,2,TREB. MINAS,IFCO,NAO_INFORMADO,explícito,15.0,1
2024-01-10,quarta-feira,2,TREBESCHI DF,IFCO,6424,explícito,1.0,1
2024-01-11,quinta-feira,3,PH CASCAVEL,IFCO,6424,explícito,1030.0,3
2024-01-11,quinta-feira,3,PH CORUMBA (PF),IFCO,6416,explícito,2.0,2
2024-01-11,quinta-feira,3,PH UBAJARA,IFCO,6416,explícito,4.0,1
2024-01-11,quinta-feira,3,PH UBAJARA,IFCO,6424,explícito,0.0,1
2024-01-11,quinta-feira,3,TREB. MINAS,HB,618,rateio_por_capacidade,185.44347028215037,19
2024-01-11,quinta-feira,3,TREB. MINAS,HB,623,rateio_por_capacidade,233.55652971784963,24
2024-01-11,quinta-feira,3,TREB. MINAS,HB,NAO_INFORMADO,sem_base_para_rateio,42.0,5
2024-01-11,quinta-feira,3,TREB. MINAS,IFCO,6416,explícito,638.0,34
2024-01-11,quinta-feira,3,TREB. MINAS,IFCO,6424,explícito,1.0,1
2024-01-11,quinta-feira,3,TREBESCHI DF,IFCO,6424,explícito,59.0,5
2024-01-12,sexta-feira,4,F. TAQUARIVAI,IFCO,6416,explícito,842.0,4
2024-01-12,sexta-feira,4,PH CORUMBA (PF),IFCO,6416,explícito,120.0,1
2024-01-12,sexta-feira,4,PH SUL (PF),HB,623,explícito,756.0,1
2024-01-12,sexta-feira,4,PH SUL (PF),IFCO,6416,explícito,115.0,7
2024-01-12,sexta-feira,4,PH SUL (PF),IFCO,6424,explícito,320.0,1
2024-01-12,sexta-feira,4,TREB. MINAS,HB,618,rateio_por_capacidade,120.29591789304968,11
2024-01-12,sexta-feira,4,TREB. MINAS,HB,623,rateio_por_capacidade,410.7040821069503,22
2024-01-12,sexta-feira,4,TREB. MINAS,HB,NAO_INFORMADO,sem_base_para_rateio,23.0,2
2024-01-12,sexta-feira,4,TREB. MINAS,IFCO,6416,explícito,664.0,32
2024-01-12,sexta-feira,4,TREB. MINAS,IFCO,6424,explícito,11.0,2
2024-01-13,sábado,5,F. TAQUARIVAI,IFCO,6416,explícito,450.0,5
2024-01-13,sábado,5,PH SUL (PF),HB,623,explícito,680.0,1
2024-01-13,sábado,5,PH SUL (PF),IFCO,6416,explícito,53.0,3
2024-01-13,sábado,5,PH SUL (PF),IFCO,6424,explícito,640.0,1
2024-01-13,sábado,5,PH SUL (PF),IFCO,NAO_INFORMADO,explícito,3.0,1
2024-01-13,sábado,5,PH UBAJARA,IFCO,6416,explícito,566.0,54
2024-01-13,sábado,5,PH UBAJARA,IFCO,6424,explícito,335.0,30
2024-01-13,sábado,5,PH UBAJARA,IFCO,NAO_INFORMADO,explícito,9.0,1
2024-01-13,sábado,5,TREB. MINAS,HB,618,rateio_por_capacidade,40.84779456659435,5
2024-01-13,sábado,5,TREB. MINAS,HB,623,rateio_por_capacidade,46.152205433405655,6
2024-01-13,sábado,5,TREB. MINAS,IFCO,6416,explícito,984.0,51
2024-01-13,sábado,5,TREB. MINAS,IFCO,6424,explícito,123.0,4
2024-01-15,segunda-feira,0,F. TAQUARIVAI,IFCO,6416,explícito,520.0,5
2024-01-15,segunda-feira,0,PH CASCAVEL,IFCO,6424,explícito,1040.0,2
2024-01-15,segunda-feira,0,PH SUL (PF),HB,623,explícito,664.0,1
2024-01-15,segunda-feira,0,PH SUL (PF),IFCO,6416,explícito,146.0,4
2024-01-15,segunda-feira,0,PH SUL (PF),IFCO,6424,explícito,240.0,1
2024-01-15,segunda-feira,0,PH SUL (PF),IFCO,NAO_INFORMADO,explícito,13.0,1
2024-01-15,segunda-feira,0,PH UBAJARA,IFCO,6416,explícito,141.0,23
2024-01-15,segunda-feira,0,PH UBAJARA,IFCO,6424,explícito,34.0,5
2024-01-15,segunda-feira,0,TREB. MINAS,HB,618,rateio_por_capacidade,328.15174831985973,2
2024-01-15,segunda-feira,0,TREB. MINAS,HB,623,rateio_por_capacidade,33.84825168014025,2
2024-01-15,segunda-feira,0,TREB. MINAS,IFCO,6416,explícito,512.0,34
2024-01-15,segunda-feira,0,TREB. MINAS,IFCO,6424,explícito,38.0,5
2024-01-16,terça-feira,1,PH CASCAVEL,IFCO,6424,explícito,630.0,2
2024-01-16,terça-feira,1,PH SUL (PF),HB,623,explícito,670.0,1
2024-01-16,terça-feira,1,PH SUL (PF),IFCO,6416,explícito,710.0,8
2024-01-16,terça-feira,1,PH SUL (PF),IFCO,6424,explícito,640.0,1
2024-01-16,terça-feira,1,PH SUL (PF),IFCO,NAO_INFORMADO,explícito,3.0,1
2024-01-16,terça-feira,1,PH UBAJARA,IFCO,6416,explícito,848.0,62
2024-01-16,terça-feira,1,PH UBAJARA,IFCO,6424,explícito,102.0,12
2024-01-16,terça-feira,1,TREB. MINAS,HB,618,rateio_por_capacidade,44.87941479026175,1
2024-01-16,terça-feira,1,TREB. MINAS,HB,623,rateio_por_capacidade,30.120585209738255,4
2024-01-16,terça-feira,1,TREB. MINAS,HB,NAO_INFORMADO,sem_base_para_rateio,3.0,1
2024-01-16,terça-feira,1,TREB. MINAS,IFCO,6416,explícito,679.0,27
2024-01-16,terça-feira,1,TREB. MINAS,IFCO,6424,explícito,100.0,7
2024-01-16,terça-feira,1,TREBESCHI DF,IFCO,6424,explícito,22.0,5
2024-01-17,quarta-feira,2,PH CORUMBA (PF),IFCO,6416,explícito,133.0,5
2024-01-17,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,explícito,50.0,5
2024-01-17,quarta-feira,2,PH SUL (PF),HB,623,explícito,690.0,1
2024-01-17,quarta-feira,2,PH SUL (PF),IFCO,6416,explícito,547.0,7
2024-01-17,quarta-feira,2,PH SUL (PF),IFCO,6424,explícito,80.0,1
2024-01-17,quarta-feira,2,PH SUL (PF),IFCO,NAO_INFORMADO,explícito,3.0,1
2024-01-17,quarta-feira,2,PH UBAJARA,IFCO,6416,explícito,281.0,14
2024-01-17,quarta-feira,2,PH UBAJARA,IFCO,6424,explícito,55.0,3
2024-01-17,quarta-feira,2,TREB. MINAS,HB,618,rateio_por_capacidade,369.1224008538803,15
2024-01-17,quarta-feira,2,TREB. MINAS,HB,623,rateio_por_capacidade,201.87759914611965,22
2024-01-17,quarta-feira,2,TREB. MINAS,HB,NAO_INFORMADO,sem_base_para_rateio,57.0,6
2024-01-17,quarta-feira,2,TREB. MINAS,IFCO,6416,explícito,771.0,48
2024-01-17,quarta-feira,2,TREB. MINAS,IFCO,6424,explícito,59.0,8
2024-01-17,quarta-feira,2,TREBESCHI DF,IFCO,6424,explícito,13.0,1
2024-01-18,quinta-feira,3,F. TAQUARIVAI,IFCO,6424,explícito,240.0,1
2024-01-18,quinta-feira,3,PH SUL (PF),IFCO,6424,explícito,640.0,1
2024-01-18,quinta-feira,3,TREB. MINAS,HB,618,rateio_por_capacidade,45.10111971999284,8
2024-01-18,quinta-feira,3,TREB. MINAS,HB,623,rateio_por_capacidade,8.898880280007166,8
2024-01-18,quinta-feira,3,TREB. MINAS,IFCO,6416,explícito,814.0,34
2024-01-18,quinta-feira,3,TREB. MINAS,IFCO,6424,explícito,3.0,1
2024-01-18,quinta-feira,3,TREB. MINAS,IFCO,NAO_INFORMADO,explícito,5.0,1
2024-01-19,sexta-feira,4,PH CASCAVEL,IFCO,6424,explícito,887.0,2
2024-01-19,sexta-feira,4,PH CORUMBA (PF),IFCO,6416,explícito,120.0,1
2024-01-19,sexta-feira,4,PH SUL (PF),HB,623,explícito,1090.0,3
2024-01-19,sexta-feira,4,PH SUL (PF),IFCO,6416,explícito,997.0,9
2024-01-19,sexta-feira,4,TREB. MINAS,HB,618,rateio_por_capacidade,179.67279546790232,7
2024-01-19,sexta-feira,4,TREB. MINAS,HB,623,rateio_por_capacidade,45.32720453209769,8
2024-01-19,sexta-feira,4,TREB. MINAS,IFCO,6416,explícito,404.0,20
2024-01-19,sexta-feira,4,TREB. MINAS,IFCO,6424,explícito,2.0,1
2024-01-19,sexta-feira,4,TREB. MINAS,IFCO,NAO_INFORMADO,explícito,1.0,1
2024-01-20,sábado,5,PH CASCAVEL,IFCO,6424,explícito,1120.0,4
2024-01-20,sábado,5,PH SUL (PF),HB,623,explícito,1305.0,2
2024-01-20,sábado,5,PH SUL (PF),IFCO,6416,explícito,493.0,6
2024-01-20,sábado,5,PH SUL (PF),IFCO,NAO_INFORMADO,explícito,1.0,1
2024-01-20,sábado,5,PH UBAJARA,IFCO,6416,explícito,530.0,52
2024-01-20,sábado,5,PH UBAJARA,IFCO,6424,explícito,110.0,16
2024-01-20,sábado,5,TREB. MINAS,HB,618,rateio_por_capacidade,445.92544889197336,14
2024-01-20,sábado,5,TREB. MINAS,HB,623,rateio_por_capacidade,276.07455110802664,23
2024-01-20,sábado,5,TREB. MINAS,HB,NAO_INFORMADO,sem_base_para_rateio,15.0,2
2024-01-20,sábado,5,TREB. MINAS,IFCO,6416,explícito,1802.111111111111,104
2024-01-20,sábado,5,TREB. MINAS,IFCO,6424,explícito,247.0,23
2024-01-22,segunda-feira,0,PH CASCAVEL,IFCO,6424,explícito,13.0,1
2024-01-22,segunda-feira,0,PH SUL (PF),HB,623,explícito,670.0,1
2024-01-22,segunda-feira,0,PH SUL (PF),IFCO,6416,explícito,597.0,7
2024-01-22,segunda-feira,0,PH UBAJARA,IFCO,6416,explícito,107.0,14
2024-01-22,segunda-feira,0,PH UBAJARA,IFCO,6424,explícito,90.0,14
2024-01-22,segunda-feira,0,TREB. MINAS,IFCO,6416,explícito,385.0,16
2024-01-22,segunda-feira,0,TREB. MINAS,IFCO,6424,explícito,34.0,5
2024-01-23,terça-feira,1,PH SUL (PF),HB,623,explícito,670.0,1
2024-01-23,terça-feira,1,PH SUL (PF),IFCO,6416,explícito,490.0,6
2024-01-23,terça-feira,1,PH SUL (PF),IFCO,NAO_INFORMADO,explícito,3.0,1
2024-01-23,terça-feira,1,PH UBAJARA,IFCO,6416,explícito,857.0,49
2024-01-23,terça-feira,1,PH UBAJARA,IFCO,6424,explícito,100.0,9
2024-01-23,terça-feira,1,TREB. MINAS,HB,618,rateio_por_capacidade,237.663155775188,15
2024-01-23,terça-feira,1,TREB. MINAS,HB,623,rateio_por_capacidade,206.336844224812,23
2024-01-23,terça-feira,1,TREB. MINAS,HB,NAO_INFORMADO,sem_base_para_rateio,18.0,3
2024-01-23,terça-feira,1,TREB. MINAS,IFCO,6416,explícito,494.0,22
2024-01-23,terça-feira,1,TREB. MINAS,IFCO,6424,explícito,1.0,1
2024-01-24,quarta-feira,2,PH CORUMBA (PF),IFCO,6416,explícito,43.0,5
2024-01-24,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,explícito,33.0,5
2024-01-24,quarta-feira,2,PH SUL (PF),HB,623,explícito,1420.0,4
2024-01-24,quarta-feira,2,PH SUL (PF),IFCO,6416,explícito,684.0,7
2024-01-24,quarta-feira,2,PH SUL (PF),IFCO,6424,explícito,640.0,1
2024-01-24,quarta-feira,2,PH SUL (PF),IFCO,NAO_INFORMADO,explícito,12.0,1
2024-01-24,quarta-feira,2,PH UBAJARA,IFCO,6416,explícito,408.0,20
2024-01-24,quarta-feira,2,PH UBAJARA,IFCO,6424,explícito,93.0,9
2024-01-24,quarta-feira,2,TREB. MINAS,HB,618,rateio_por_capacidade,364.70968194208365,16
2024-01-24,quarta-feira,2,TREB. MINAS,HB,623,rateio_por_capacidade,210.29031805791632,26
2024-01-24,quarta-feira,2,TREB. MINAS,HB,NAO_INFORMADO,sem_base_para_rateio,77.0,6
2024-01-24,quarta-feira,2,TREB. MINAS,IFCO,6416,explícito,370.0,39
2024-01-24,quarta-feira,2,TREB. MINAS,IFCO,6424,explícito,4.0,3
2024-01-25,quinta-feira,3,PH CASCAVEL,IFCO,6424,explícito,1440.0,3
2024-01-25,quinta-feira,3,PH CORUMBA (PF),IFCO,6416,explícito,90.0,3
2024-01-25,quinta-feira,3,PH SUL (PF),IFCO,6416,explícito,66.0,3
2024-01-25,quinta-feira,3,PH SUL (PF),IFCO,6424,explícito,640.0,1
2024-01-25,quinta-feira,3,PH SUL (PF),IFCO,NAO_INFORMADO,explícito,3.0,1
2024-01-25,quinta-feira,3,PH UBAJARA,IFCO,6416,explícito,129.0,23
2024-01-25,quinta-feira,3,PH UBAJARA,IFCO,6424,explícito,599.0,6
2024-01-25,quinta-feira,3,TREB. MINAS,HB,618,rateio_por_capacidade,155.14067575294416,13
2024-01-25,quinta-feira,3,TREB. MINAS,HB,623,rateio_por_capacidade,17.859324247055834,14
2024-01-25,quinta-feira,3,TREB. MINAS,HB,NAO_INFORMADO,sem_base_para_rateio,3.0,1
2024-01-25,quinta-feira,3,TREB. MINAS,IFCO,6416,explícito,1766.0,50
2024-01-25,quinta-feira,3,TREB. MINAS,IFCO,6424,explícito,1.0,1
2024-01-26,sexta-feira,4,PH CASCAVEL,IFCO,6424,explícito,920.0,1
2024-01-26,sexta-feira,4,PH SUL (PF),HB,623,explícito,1250.0,1
2024-01-26,sexta-feira,4,PH SUL (PF),IFCO,6416,explícito,855.0,8
2024-01-26,sexta-feira,4,PH SUL (PF),IFCO,6424,explícito,640.0,1
2024-01-26,sexta-feira,4,PH SUL (PF),IFCO,NAO_INFORMADO,explícito,2.0,1
2024-01-26,sexta-feira,4,PH UBAJARA,IFCO,6416,explícito,223.0,14
2024-01-26,sexta-feira,4,PH UBAJARA,IFCO,6424,explícito,75.0,4
2024-01-26,sexta-feira,4,TREB. MINAS,HB,618,rateio_por_capacidade,237.91040524361654,9
2024-01-26,sexta-feira,4,TREB. MINAS,HB,623,rateio_por_capacidade,148.75626142305043,14
2024-01-26,sexta-feira,4,TREB. MINAS,HB,NAO_INFORMADO,sem_base_para_rateio,15.0,2
2024-01-26,sexta-feira,4,TREB. MINAS,IFCO,6416,explícito,427.0,20
2024-01-26,sexta-feira,4,TREB. MINAS,IFCO,6424,explícito,2.0,2
2024-01-27,sábado,5,PH CORUMBA (PF),IFCO,6416,explícito,120.0,3
2024-01-27,sábado,5,PH SUL (PF),HB,623,explícito,670.0,1
2024-01-27,sábado,5,PH SUL (PF),IFCO,6416,explícito,554.0,7
2024-01-27,sábado,5,PH SUL (PF),IFCO,6424,explícito,880.0,2
2024-01-27,sábado,5,PH SUL (PF),IFCO,NAO_INFORMADO,explícito,1.0,1
2024-01-27,sábado,5,PH UBAJARA,IFCO,6416,explícito,568.0,49
2024-01-27,sábado,5,PH UBAJARA,IFCO,6424,explícito,349.0,20
2024-01-27,sábado,5,TREB. MINAS,HB,618,rateio_por_capacidade,260.5521347021944,5
2024-01-27,sábado,5,TREB. MINAS,HB,623,rateio_por_capacidade,69.4478652978056,6
2024-01-27,sábado,5,TREB. MINAS,IFCO,6416,explícito,1854.0,67
2024-01-27,sábado,5,TREB. MINAS,IFCO,6424,explícito,522.0,4
2024-01-29,segunda-feira,0,PH SUL (PF),HB,623,explícito,1320.0,2
2024-01-29,segunda-feira,0,PH SUL (PF),IFCO,6416,explícito,506.0,7
2024-01-29,segunda-feira,0,PH SUL (PF),IFCO,6424,explícito,1120.0,1
2024-01-29,segunda-feira,0,PH SUL (PF),IFCO,NAO_INFORMADO,explícito,5.0,1
2024-01-29,segunda-feira,0,TREB. MINAS,IFCO,6416,explícito,280.0,22
2024-01-29,segunda-feira,0,TREB. MINAS,IFCO,6424,explícito,13.0,5
2024-01-30,terça-feira,1,PH CASCAVEL,IFCO,6424,explícito,1000.0,2
2024-01-30,terça-feira,1,PH SUL (PF),HB,623,explícito,1260.0,1
2024-01-30,terça-feira,1,PH SUL (PF),IFCO,6416,explícito,587.0,6
2024-01-30,terça-feira,1,PH SUL (PF),IFCO,NAO_INFORMADO,explícito,2.0,1
2024-01-30,terça-feira,1,PH UBAJARA,IFCO,6416,explícito,1344.0,84
2024-01-30,terça-feira,1,PH UBAJARA,IFCO,6424,explícito,290.0,19
2024-01-30,terça-feira,1,TREB. MINAS,HB,618,rateio_por_capacidade,453.17665886159006,23
2024-01-30,terça-feira,1,TREB. MINAS,HB,623,rateio_por_capacidade,344.8233411384099,36
2024-01-30,terça-feira,1,TREB. MINAS,HB,NAO_INFORMADO,sem_base_para_rateio,30.0,5
2024-01-30,terça-feira,1,TREB. MINAS,IFCO,6416,explícito,748.55,24
2024-01-30,terça-feira,1,TREB. MINAS,IFCO,6424,explícito,161.0,3
2024-01-31,quarta-feira,2,PH CORUMBA (PF),IFCO,6416,explícito,60.0,3
2024-01-31,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,explícito,53.0,5
2024-01-31,quarta-feira,2,PH SUL (PF),HB,623,explícito,670.0,1
2024-01-31,quarta-feira,2,PH SUL (PF),IFCO,6416,explícito,650.0,8
2024-01-31,quarta-feira,2,PH SUL (PF),IFCO,6424,explícito,240.0,1
2024-01-31,quarta-feira,2,PH SUL (PF),IFCO,NAO_INFORMADO,explícito,3.0,1
2024-01-31,quarta-feira,2,PH UBAJARA,IFCO,6416,explícito,468.0,31
2024-01-31,quarta-feira,2,PH UBAJARA,IFCO,6424,explícito,263.0,17
2024-01-31,quarta-feira,2,TREB. MINAS,HB,618,rateio_por_capacidade,273.6735206062803,14
2024-01-31,quarta-feira,2,TREB. MINAS,HB,623,rateio_por_capacidade,309.3264793937197,20
2024-01-31,quarta-feira,2,TREB. MINAS,HB,NAO_INFORMADO,sem_base_para_rateio,31.0,5
2024-01-31,quarta-feira,2,TREB. MINAS,IFCO,6416,explícito,750.0,30
2024-01-31,quarta-feira,2,TREB. MINAS,IFCO,6424,explícito,9.0,2
2024-01-31,quarta-feira,2,TREBESCHI DF,IFCO,6424,explícito,12.0,1
2024-02-01,quinta-feira,3,PH CASCAVEL,IFCO,6424,explícito,1756.0,3
2024-02-01,quinta-feira,3,PH CORUMBA (PF),IFCO,6416,explícito,70.0,2
2024-02-01,quinta-feira,3,PH SUL (PF),HB,623,explícito,670.0,1
2024-02-01,quinta-feira,3,PH SUL (PF),IFCO,6416,explícito,108.0,3
2024-02-01,quinta-feira,3,PH SUL (PF),IFCO,6424,explícito,480.0,2
2024-02-01,quinta-feira,3,PH SUL (PF),IFCO,NAO_INFORMADO,explícito,4.0,1
2024-02-01,quinta-feira,3,PH UBAJARA,IFCO,6416,explícito,107.0,27
2024-02-01,quinta-feira,3,PH UBAJARA,IFCO,6424,explícito,5.0,3
2024-02-01,quinta-feira,3,TREB. MINAS,HB,618,rateio_por_capacidade,100.38452589210812,11
2024-02-01,quinta-feira,3,TREB. MINAS,HB,623,rateio_por_capacidade,5.61547410789188,10
2024-02-01,quinta-feira,3,TREB. MINAS,HB,NAO_INFORMADO,sem_base_para_rateio,55.0,2
2024-02-01,quinta-feira,3,TREB. MINAS,IFCO,6416,explícito,876.7619047619048,37
2024-02-01,quinta-feira,3,TREB. MINAS,IFCO,6424,explícito,3.0,2
2024-02-02,sexta-feira,4,PH CASCAVEL,IFCO,6424,explícito,501.0,2
2024-02-02,sexta-feira,4,PH SUL (PF),HB,623,explícito,1300.0,2
2024-02-02,sexta-feira,4,PH SUL (PF),IFCO,6416,explícito,1060.0,8
2024-02-02,sexta-feira,4,PH SUL (PF),IFCO,6424,explícito,240.0,1
2024-02-02,sexta-feira,4,PH SUL (PF),IFCO,NAO_INFORMADO,explícito,2.0,1
2024-02-02,sexta-feira,4,PH UBAJARA,IFCO,6416,explícito,593.0,19
2024-02-02,sexta-feira,4,PH UBAJARA,IFCO,6424,explícito,62.0,6
2024-02-02,sexta-feira,4,TREB. MINAS,IFCO,6416,explícito,309.0,15
2024-02-02,sexta-feira,4,TREB. MINAS,IFCO,6424,explícito,1.0,1
2024-02-03,sábado,5,PH CASCAVEL,IFCO,6424,explícito,640.0,2
2024-02-03,sábado,5,PH SUL (PF),HB,623,explícito,634.0,2
2024-02-03,sábado,5,PH SUL (PF),IFCO,6416,explícito,547.0,8
2024-02-03,sábado,5,PH SUL (PF),IFCO,6424,explícito,880.0,2
2024-02-03,sábado,5,PH SUL (PF),IFCO,NAO_INFORMADO,explícito,1.0,1
2024-02-03,sábado,5,PH UBAJARA,IFCO,6416,explícito,476.0,46
2024-02-03,sábado,5,PH UBAJARA,IFCO,6424,explícito,14.0,7
2024-02-03,sábado,5,TREB. MINAS,HB,618,rateio_por_capacidade,418.06166958170854,4
2024-02-03,sábado,5,TREB. MINAS,HB,623,rateio_por_capacidade,38.93833041829144,8
2024-02-03,sábado,5,TREB. MINAS,HB,NAO_INFORMADO,sem_base_para_rateio,51.0,4
2024-02-03,sábado,5,TREB. MINAS,IFCO,6416,explícito,1047.0,41
2024-02-03,sábado,5,TREB. MINAS,IFCO,6424,explícito,82.0,3
2024-02-05,segunda-feira,0,PH SUL (PF),HB,623,explícito,1340.0,2
2024-02-05,segunda-feira,0,PH SUL (PF),IFCO,6416,explícito,524.0,8
2024-02-05,segunda-feira,0,PH SUL (PF),IFCO,6424,explícito,1120.0,3
2024-02-05,segunda-feira,0,PH SUL (PF),IFCO,NAO_INFORMADO,explícito,8.0,1
2024-02-05,segunda-feira,0,PH UBAJARA,IFCO,6416,explícito,102.0,5
2024-02-05,segunda-feira,0,PH UBAJARA,IFCO,6424,explícito,223.0,7
2024-02-05,segunda-feira,0,TREB. MINAS,HB,618,rateio_por_capacidade,620.2427126474072,5
2024-02-05,segunda-feira,0,TREB. MINAS,HB,623,rateio_por_capacidade,64.7572873525928,5
2024-02-05,segunda-feira,0,TREB. MINAS,IFCO,6416,explícito,590.0,36
2024-02-05,segunda-feira,0,TREB. MINAS,IFCO,6424,explícito,107.0,10
2024-02-06,terça-feira,1,PH CASCAVEL,IFCO,6424,explícito,628.0,1
2024-02-06,terça-feira,1,PH SUL (PF),HB,623,explícito,670.0,1
2024-02-06,terça-feira,1,PH SUL (PF),IFCO,6416,explícito,713.0,9
2024-02-06,terça-feira,1,PH SUL (PF),IFCO,6424,explícito,960.0,2
2024-02-06,terça-feira,1,PH SUL (PF),IFCO,NAO_INFORMADO,explícito,3.0,1
2024-02-06,terça-feira,1,PH UBAJARA,HB,623,rateio_por_capacidade,1.0,1
2024-02-06,terça-feira,1,PH UBAJARA,IFCO,6416,explícito,843.0,47
2024-02-06,terça-feira,1,PH UBAJARA,IFCO,6424,explícito,115.0,16
2024-02-06,terça-feira,1,TREB. MINAS,HB,618,rateio_por_capacidade,773.8886123983359,4
2024-02-06,terça-feira,1,TREB. MINAS,HB,623,rateio_por_capacidade,81.11138760166406,4
2024-02-06,terça-feira,1,TREB. MINAS,IFCO,6416,explícito,700.0,27
2024-02-06,terça-feira,1,TREB. MINAS,IFCO,6424,explícito,42.0,2
2024-02-07,quarta-feira,2,PH CORUMBA (PF),IFCO,6416,explícito,62.0,3
2024-02-07,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,explícito,53.0,5
2024-02-07,quarta-feira,2,PH SUL (PF),HB,623,explícito,1340.0,4
2024-02-07,quarta-feira,2,PH SUL (PF),IFCO,6416,explícito,621.0,12
2024-02-07,quarta-feira,2,PH SUL (PF),IFCO,6424,explícito,1835.0,4
2024-02-07,quarta-feira,2,PH SUL (PF),IFCO,NAO_INFORMADO,explícito,4.0,1
2024-02-07,quarta-feira,2,PH UBAJARA,IFCO,6416,explícito,466.0,46
2024-02-07,quarta-feira,2,PH UBAJARA,IFCO,6424,explícito,302.0,17
2024-02-07,quarta-feira,2,TREB. MINAS,HB,618,rateio_por_capacidade,181.2993084640109,1
2024-02-07,quarta-feira,2,TREB. MINAS,HB,623,rateio_por_capacidade,18.70069153598909,1
